12,412
145,416
148,417
152,415
155,414
158,414
161,416
165,420
168,424
172,426
176,428
179,430
182,432
186,435
189,439
192,442
196,445
199,448
202,450
206,453
209,455
212,456
217,456
220,456
223,457
227,458
230,458
233,459
237,460
240,463
243,466
246,468
250,469
253,469
257,472
261,477
264,481
267,484
271,483
274,481
277,481
281,482
284,481
287,481
291,482
294,482
297,481
302,483
305,485
308,487
312,489
315,491
318,494
322,494
325,494
328,493
331,493
335,495
338,495
342,493
346,489
349,484
352,478
356,472
359,465
362,459
366,452
369,445
372,438
376,434
379,428
382,423
387,418
390,417
393,415
397,411
400,406
403,404
407,405
410,405
413,407
417,410
420,412
423,413
427,415
431,416
434,417
437,422
441,428
444,433
447,435
451,436
454,437
457,439
461,441
464,444
467,449
472,452
475,454
478,459
482,464
485,466
488,466
492,465
495,461
498,456
502,451
505,445
508,440
512,432
516,424
519,416
522,408
526,400
529,393
532,386
536,380
539,373
542,366
546,362
549,360
552,358
557,356
560,355
563,355
567,357
570,359
573,361
577,361
580,360
583,361
587,363
590,367
593,368
596,370
601,373
604,378
607,382
611,386
614,392
617,401
621,410
624,418
627,420
631,420
634,419
637,421
642,423
645,424
648,426
652,429
655,432
658,434
662,437
665,442
668,448
672,451
675,452
678,453
681,455
686,453
689,451
692,450
696,454
699,458
702,461
706,463
709,466
712,469
716,471
719,472
722,473
727,474
730,472
733,469
737,467
740,466
743,467
747,468
750,469
753,472
757,474
760,477
763,480
766,482
771,487
774,489
777,486
781,484
784,481
787,479
791,478
794,482
797,488
801,492
804,494
807,495
812,496
815,497
818,498
822,499
825,504
828,512
832,517
835,516
838,510
842,508
845,509
848,510
852,511
856,510
859,510
862,508
866,506
869,506
872,507
876,511
879,516
882,520
886,521
889,523
892,521
897,516
900,515
903,518
907,519
910,517
913,515
917,512
920,510
923,510
927,510
930,510
933,513
937,516
941,521
944,527
947,533
951,535
954,533
957,529
961,525
964,523
967,521
971,519
974,518
977,519
982,520
985,522
988,523
992,524
995,525
998,528
1002,528
1005,526
1009,527
1013,529
1016,530
1020,530
1025,530
1028,528
1032,528
1036,528
1039,528
1043,528
1047,529
1050,529
1054,531
1058,535
1061,543
1065,550
1070,549
1073,543
1077,537
1080,533
1084,533
1088,533
1091,532
1095,531
1099,532
1102,533
1106,534
1111,539
1114,545
1118,548
1122,549
1125,549
1129,546
1133,542
1136,539
1140,539
1144,539
1147,537
1152,536
1156,536
1159,537
1163,538
1166,541
1170,544
1174,550
1177,552
1181,552
1185,548
1188,543
1192,538
1197,534
1200,532
1204,532
1208,532
1211,532
1215,534
1219,540
1222,545
1226,547
1230,548
1233,548
1238,549
1242,548
1245,545
1249,541
1252,538
1256,535
1260,534
1263,534
1267,534
1271,535
1274,537
1278,538
1283,540
1286,542
1290,545
1294,547
1297,549
1301,550
1305,549
1308,545
1312,542
1316,538
1319,536
1324,536
1328,538
1331,539
1335,539
1338,537
1342,536
1346,535
1349,539
1353,543
1357,548
1360,550
1364,549
1369,544
1372,539
1376,537
1380,537
1383,536
1387,536
1391,536
1394,536
1398,536
1402,536
1405,537
1410,539
1414,538
1417,536
1421,535
1424,535
1428,537
1432,535
1435,533
1439,529
1443,521
1446,513
1451,507
1455,505
1458,505
1462,507
1466,505
1469,503
1473,504
1477,506
1480,511
1484,520
1488,532
1491,538
1496,541
1500,546
1503,553
1507,566
1510,576
1514,578
1518,579
1521,585
1525,596
1529,608
1532,622
1537,636
1541,649
1544,661
1548,671
1552,681
1555,692
1559,701
1563,705
1566,704
1570,705
1574,708
1577,708
1582,704
1586,698
1589,695
1593,695
1596,693
1600,690
1604,690
1607,690
1611,689
1615,687
1618,686
1623,687
1627,690
1630,686
1634,681
1638,676
1641,671
1645,667
1649,667
1652,665
1656,662
1660,659
1664,657
1668,657
1672,656
1675,653
1679,651
1682,649
1686,648
1690,645
1693,644
1697,645
1701,645
1704,642
1709,640
1713,635
1716,630
1720,626
1724,623
1727,621
1731,618
1735,618
1738,619
1742,620
1746,620
1750,621
1754,622
1758,623
1761,625
1765,622
1768,618
1772,613
1776,607
1779,602
1783,599
1787,596
1790,594
1795,595
1799,597
1802,598
1806,598
1810,599
1813,599
1817,596
1821,590
1824,586
1828,591
1832,595
1836,601
1840,609
1844,619
1847,628
1851,637
1854,647
1858,658
1862,668
1865,679
1869,690
1873,699
1876,708
1881,716
1885,723
1888,730
1892,736
1896,742
1899,749
1903,754
1907,757
1910,758
1914,755
1918,752
1922,750
1926,752
1930,751
1933,747
1937,742
1941,736
1944,727
1948,719
1951,711
1955,705
1959,700
1963,694
1967,688
1971,684
1974,680
1978,676
1982,672
1985,668
1989,667
1993,664
1996,660
2000,656
2004,653
2008,649
2012,646
2016,642
2019,638
2023,635
2027,633
2030,633
2034,631
2037,631
2041,629
2045,625
2049,621
2053,619
2057,615
2060,609
2064,603
2068,599
2071,596
2075,596
2079,596
2082,593
2086,593
2091,593
2094,594
2098,595
2102,594
2105,589
2109,586
2113,585
2116,585
